Year,Player,Age,G,MP,PER,TS%,WS,VORP,FG%,FT%,TRB,AST,STL,BLK,PTS,PPG,RPG,APG,SPG,BPG
2018,Jarrett Jack\jackja01,34,62,1550,11.5,0.489,1.2,-0.6,0.42700000000000005,0.84,192.20000000000002,347.2,37.199999999999996,6.2,465,7.5,3.1,5.6,0.6,0.1
2018,Aaron Jackson\jacksaa01,31,1,35,2.4,0.405,0,-0.1,0.33299999999999996,0.5,3,1,0,0,8,8,3,1,0,0
2018,Demetrius Jackson\jacksde01,23,15,79.5,5.4,0.424,-0.1,-0.1,0.389,0.5,12,9,4.5,1.5,16.5,1.1,0.8,0.6,0.3,0.1
2018,Demetrius Jackson\jacksde01,23,12,63.599999999999994,0.2,0.28600000000000003,-0.2,-0.1,0.28600000000000003,,10.8,4.800000000000001,3.5999999999999996,1.2000000000000002,8.399999999999999,0.7,0.9,0.4,0.3,0.1
2018,Demetrius Jackson\jacksde01,23,3,17.1,24.5,0.82,0.1,0,0.75,0.5,0.8999999999999999,3.9000000000000004,0.8999999999999999,0,8.100000000000001,2.7,0.3,1.3,0.3,0
2018,Josh Jackson\jacksjo02,20,77,1955.8,11.8,0.48,-0.7,-1.1,0.41700000000000004,0.634,354.2,115.5,77,38.5,1008.6999999999999,13.1,4.6,1.5,1,0.5
2018,Justin Jackson\jacksju01,22,68,1502.8000000000002,9.2,0.521,1,-0.6,0.442,0.722,190.39999999999998,74.80000000000001,27.200000000000003,13.600000000000001,455.6,6.7,2.8,1.1,0.4,0.2
2018,Reggie Jackson\jacksre01,27,45,1201.5,15.9,0.516,2,0.2,0.426,0.836,125.99999999999999,238.5,27,4.5,657,14.6,2.8,5.3,0.6,0.1
2018,LeBron James\jamesle01,33,82,3025.7999999999997,28.6,0.621,14,8.9,0.542,0.731,705.1999999999999,746.1999999999999,114.8,73.8,2255,27.5,8.6,9.1,1.4,0.9
2018,Mike James\jamesmi02,27,36,687.6,13.9,0.469,0.2,-0.1,0.38299999999999995,0.762,90,126,28.8,7.2,334.8,9.3,2.5,3.5,0.8,0.2
2018,Mike James\jamesmi02,27,32,668.8,14.2,0.47600000000000003,0.3,-0.1,0.38799999999999996,0.762,89.6,121.6,25.6,6.4,332.8,10.4,2.8,3.8,0.8,0.2
2018,Mike James\jamesmi02,27,4,18,3.5,0.222,-0.1,0,0.222,,1.2,6,1.2,0,4,1,0.3,1.5,0.3,0
2018,Al Jefferson\jeffeal01,33,36,482.40000000000003,20.2,0.563,1.6,0.2,0.534,0.833,144,28.8,14.4,21.599999999999998,252,7,4,0.8,0.4,0.6
2018,Richard Jefferson\jefferi01,37,20,164,6.4,0.499,0.1,-0.2,0.444,0.5710000000000001,18,16,2,2,30,1.5,0.9,0.8,0.1,0.1
2018,Brandon Jennings\jennibr01,28,14,204.4,12.7,0.478,0.1,-0.1,0.375,1,30.800000000000004,43.4,5.6000000000000005,4.2,72.8,5.2,2.2,3.1,0.4,0.3
2018,Jonas Jerebko\jerebjo01,30,74,1132.2,13.2,0.586,3.4,0.4,0.466,0.807,244.2,44.4,22.2,14.8,429.2,5.8,3.3,0.6,0.3,0.2
2018,Amir Johnson\johnsam01,30,74,1169.2,14.8,0.575,4.1,1.5,0.5379999999999999,0.612,333,118.4,44.4,44.4,340.4,4.6,4.5,1.6,0.6,0.6
2018,Brice Johnson\johnsbr02,23,18,97.2,18.2,0.486,0.2,0,0.47600000000000003,0.6,30.599999999999998,1.8,9,5.3999999999999995,43.199999999999996,2.4,1.7,0.1,0.5,0.3
2018,Brice Johnson\johnsbr02,23,9,37.800000000000004,21.3,0.6729999999999999,0.1,0.1,0.636,1,12.6,0.9,6.3,1.8,16.2,1.8,1.4,0.1,0.7,0.2
2018,Brice Johnson\johnsbr02,23,9,60.300000000000004,16.2,0.418,0,-0.1,0.419,0.33299999999999996,18,0.9,2.6999999999999997,3.6,27,3,2,0.1,0.3,0.4
2018,Dakari Johnson\johnsda04,22,31,161.20000000000002,16.4,0.575,0.6,0.1,0.564,0.55,34.1,9.299999999999999,6.2,9.299999999999999,55.800000000000004,1.8,1.1,0.3,0.2,0.3
2018,James Johnson\johnsja01,30,73,1941.8000000000002,15.8,0.575,4.9,1.8,0.503,0.698,357.70000000000005,277.4,73,51.099999999999994,788.4000000000001,10.8,4.9,3.8,1,0.7
2018,Joe Johnson\johnsjo02,36,55,1204.5,8.1,0.49,1,-0.5,0.406,0.889,170.5,82.5,16.5,5.5,374,6.8,3.1,1.5,0.3,0.1
2018,Joe Johnson\johnsjo02,36,32,700.8,9,0.49200000000000005,0.6,-0.2,0.42,0.833,105.6,44.8,12.8,6.4,233.6,7.3,3.3,1.4,0.4,0.2
2018,Joe Johnson\johnsjo02,36,23,506,6.8,0.485,0.4,-0.3,0.381,0.9520000000000001,64.39999999999999,39.1,6.8999999999999995,0,138,6,2.8,1.7,0.3,0
2018,Omari Johnson\johnsom01,28,4,75.2,10.5,0.524,0.1,0,0.429,,11.2,7.2,2,0,22,5.5,2.8,1.8,0.5,0
2018,Stanley Johnson\johnsst04,21,69,1890.6,9,0.48,1.8,0.2,0.375,0.772,255.3,110.4,96.6,13.8,600.3,8.7,3.7,1.6,1.4,0.2
2018,Tyler Johnson\johnsty01,25,72,2052,13,0.5489999999999999,4.2,0.9,0.435,0.8220000000000001,244.79999999999998,165.6,57.6,36,842.4,11.7,3.4,2.3,0.8,0.5
2018,Wesley Johnson\johnswe01,30,74,1487.4,9.8,0.512,1.7,0.9,0.408,0.741,214.6,59.2,74,59.2,399.6,5.4,2.9,0.8,1,0.8
2018,Nikola Jokic\jokicni01,22,75,2445,24.4,0.603,10.7,5.6,0.499,0.85,802.5,457.5,90,60,1387.5,18.5,10.7,6.1,1.2,0.8
2018,Damian Jones\jonesda03,22,15,88.5,6.8,0.517,0.1,-0.1,0.5,0.6,13.5,1.5,1.5,3,25.5,1.7,0.9,0.1,0.1,0.2
2018,Derrick Jones\jonesde02,20,20,246,10.1,0.48,0.4,0,0.396,0.667,38,10,4,14,62,3.1,1.9,0.5,0.2,0.7
2018,Derrick Jones\jonesde02,20,6,33,18.4,0.6779999999999999,0.1,0,0.5,0.833,4.199999999999999,3,1.2000000000000002,4.199999999999999,9,1.5,0.7,0.5,0.2,0.7
2018,Derrick Jones\jonesde02,20,14,211.4,8.8,0.457,0.3,0,0.38799999999999996,0.611,33.6,5.6000000000000005,2.8000000000000003,8.4,51.800000000000004,3.7,2.4,0.4,0.2,0.6
2018,Jalen Jones\jonesja04,24,16,180.8,10.3,0.485,0.1,-0.2,0.382,0.632,38.4,4.8,4.8,1.6,73.6,4.6,2.4,0.3,0.3,0.1
2018,Jalen Jones\jonesja04,24,4,19.2,5,0.512,0,0,0.25,1,3.2,0,0,0,5.2,1.3,0.8,0,0,0
2018,Jalen Jones\jonesja04,24,12,162,10.9,0.483,0.1,-0.2,0.391,0.588,34.8,3.5999999999999996,4.800000000000001,1.2000000000000002,69.6,5.8,2.9,0.3,0.4,0.1
2018,Tyus Jones\jonesty01,21,82,1467.8,14.1,0.5720000000000001,3.6,0.9,0.457,0.877,131.20000000000002,229.6,98.39999999999999,8.200000000000001,418.2,5.1,1.6,2.8,1.2,0.1
2018,DeAndre Jordan\jordade01,29,77,2425.5,20.2,0.648,9.4,2.5,0.645,0.58,1170.3999999999999,115.5,38.5,69.3,924,12,15.2,1.5,0.5,0.9
2018,Cory Joseph\josepco01,26,82,2214,11,0.503,3.1,0.5,0.424,0.745,262.40000000000003,262.40000000000003,82,16.400000000000002,647.8000000000001,7.9,3.2,3.2,1,0.2
2018,Frank Kaminsky\kaminfr01,24,79,1832.8,14.4,0.545,3.6,0.5,0.429,0.799,284.40000000000003,126.4,39.5,15.8,876.9,11.1,3.6,1.6,0.5,0.2
2018,Enes Kanter\kanteen01,25,71,1831.8,24,0.63,7.6,2.1,0.5920000000000001,0.848,781,106.5,35.5,35.5,1001.1,14.1,11,1.5,0.5,0.5
2018,Luke Kennard\kennalu01,21,73,1460,12.1,0.56,2.6,0.2,0.44299999999999995,0.855,175.2,124.1,43.8,14.600000000000001,554.8,7.6,2.4,1.7,0.6,0.2
2018,Michael Kidd-Gilchrist\kiddgmi01,24,74,1850,12.5,0.536,3.2,0.1,0.504,0.684,303.4,74,51.8,29.6,680.8,9.2,4.1,1,0.7,0.4
2018,Sean Kilpatrick\kilpase01,28,52,639.6,11.6,0.507,0.1,-0.7,0.374,0.889,88.39999999999999,46.800000000000004,15.6,5.2,327.59999999999997,6.3,1.7,0.9,0.3,0.1
2018,Sean Kilpatrick\kilpase01,28,16,182.4,4.9,0.414,-0.4,-0.4,0.287,0.9470000000000001,35.2,14.4,1.6,1.6,78.4,4.9,2.2,0.9,0.1,0.1
2018,Sean Kilpatrick\kilpase01,28,23,204.70000000000002,11.3,0.515,0.1,-0.2,0.37799999999999995,0.9470000000000001,25.3,16.099999999999998,4.6000000000000005,0,92,4,1.1,0.7,0.2,0
2018,Sean Kilpatrick\kilpase01,28,4,38,10.5,0.503,0,-0.1,0.389,1,2,3.2,0,0,19.2,4.8,0.5,0.8,0,0
2018,Sean Kilpatrick\kilpase01,28,9,214.20000000000002,17.7,0.574,0.4,0,0.439,0.813,25.2,12.6,6.3,2.6999999999999997,138.6,15.4,2.8,1.4,0.7,0.3
2018,Maxi Kleber\klebima01,26,72,1209.6000000000001,13.4,0.5760000000000001,2.8,0.7,0.489,0.746,237.6,50.4,28.8,50.4,388.8,5.4,3.3,0.7,0.4,0.7
2018,Furkan Korkmaz\korkmfu01,20,14,79.8,3.4,0.386,0,-0.1,0.28600000000000003,0.5,11.200000000000001,4.2,1.4000000000000001,1.4000000000000001,22.400000000000002,1.6,0.8,0.3,0.1,0.1
2018,Luke Kornet\kornelu01,22,20,326,13.6,0.516,0.5,0.2,0.392,0.727,64,26,6,16,134,6.7,3.2,1.3,0.3,0.8
2018,Kyle Korver\korveky01,36,73,1576.8000000000002,13.4,0.652,3.4,0.9,0.45899999999999996,0.889,167.89999999999998,87.6,29.200000000000003,29.200000000000003,671.5999999999999,9.2,2.3,1.2,0.4,0.4
2018,Kosta Koufos\koufoko01,28,71,1391.6000000000001,17.5,0.5660000000000001,3.9,0.9,0.5710000000000001,0.446,468.59999999999997,85.2,49.699999999999996,35.5,475.7,6.7,6.6,1.2,0.7,0.5
2018,Kyle Kuzma\kuzmaky01,22,77,2402.4,14.2,0.5489999999999999,3.8,0.4,0.45,0.7070000000000001,485.09999999999997,138.6,46.199999999999996,30.8,1239.7,16.1,6.3,1.8,0.6,0.4
2018,Mindaugas Kuzminskas\kuzmimi01,28,1,2,-41.1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
2018,Skal Labissiere\labissk01,21,60,1242,14.3,0.513,1.4,-0.2,0.44799999999999995,0.805,288,72,24,48,522,8.7,4.8,1.2,0.4,0.8
2018,Jeremy Lamb\lambje01,25,80,1968,17,0.5589999999999999,4.9,1.5,0.457,0.861,328,184,64,32,1032,12.9,4.1,2.3,0.8,0.4
2018,Shane Larkin\larkish01,25,54,777.6,10.4,0.491,1.4,0,0.384,0.865,91.8,97.2,27,5.4,232.2,4.3,1.7,1.8,0.5,0.1
2018,Joffrey Lauvergne\lauvejo01,26,55,533.5,16.5,0.536,1.3,0.1,0.516,0.638,170.5,38.5,11,5.5,225.49999999999997,4.1,3.1,0.7,0.2,0.1
2018,Zach LaVine\lavinza01,22,24,655.2,14.6,0.499,0.3,-0.1,0.38299999999999995,0.813,93.6,72,24,4.800000000000001,400.79999999999995,16.7,3.9,3,1,0.2
2018,Jake Layman\laymaja01,23,35,161,4.9,0.35200000000000004,-0.1,-0.1,0.298,0.667,17.5,10.5,7,3.5,35,1,0.5,0.3,0.2,0.1
2018,T.J. Leaf\leaftj01,20,53,461.09999999999997,10.7,0.545,0.8,-0.3,0.47100000000000003,0.625,79.5,10.600000000000001,5.300000000000001,5.300000000000001,153.7,2.9,1.5,0.2,0.1,0.1
2018,Courtney Lee\leeco01,32,76,2310.4,13,0.564,3.9,1.2,0.45399999999999996,0.919,220.4,182.4,83.60000000000001,15.200000000000001,912,12,2.9,2.4,1.1,0.2
2018,Damion Lee\leeda03,25,15,403.5,12,0.489,0.4,0,0.408,0.759,70.5,28.5,19.5,1.5,160.5,10.7,4.7,1.9,1.3,0.1
2018,Walt Lemon Jr.\lemonwa01,25,5,35,6.9,0.491,-0.1,-0.1,0.43799999999999994,0.667,2,5,0,1,17,3.4,0.4,1,0,0.2
2018,Alex Len\lenal01,24,69,1393.8,19.4,0.612,4.5,1,0.5660000000000001,0.684,517.5,82.8,27.6,62.1,586.5,8.5,7.5,1.2,0.4,0.9
2018,Kawhi Leonard\leonaka01,26,9,209.70000000000002,26,0.5720000000000001,0.9,0.4,0.46799999999999997,0.816,42.300000000000004,20.7,18,9,145.79999999999998,16.2,4.7,2.3,2,1
2018,Meyers Leonard\leoname01,25,33,254.1,17.8,0.6759999999999999,1.1,0.2,0.59,0.818,69.3,16.5,6.6000000000000005,0,112.2,3.4,2.1,0.5,0.2,0
2018,Jon Leuer\leuerjo01,28,8,136,8.9,0.505,0.1,-0.1,0.41700000000000004,0.867,32,4.8,0.8,3.2,43.2,5.4,4,0.6,0.1,0.4
2018,Caris LeVert\leverca01,23,71,1867.3,14.3,0.525,2.3,0.7,0.435,0.711,262.7,298.2,85.2,21.3,859.1,12.1,3.7,4.2,1.2,0.3
2018,DeAndre Liggins\liggide01,29,58,725,6,0.467,0.5,0,0.377,0.4,75.4,46.400000000000006,34.8,11.600000000000001,98.6,1.7,1.3,0.8,0.6,0.2
2018,DeAndre Liggins\liggide01,29,31,480.5,5,0.424,0.2,0,0.33799999999999997,0.4,49.6,27.900000000000002,27.900000000000002,9.299999999999999,55.800000000000004,1.8,1.6,0.9,0.9,0.3
2018,DeAndre Liggins\liggide01,29,27,243,7.8,0.537,0.3,0,0.439,,27,21.6,10.8,2.7,43.2,1.6,1,0.8,0.4,0.1
2018,Damian Lillard\lillada01,27,73,2671.8,25.2,0.594,12.6,5.9,0.439,0.9159999999999999,328.5,481.79999999999995,80.30000000000001,29.200000000000003,1963.6999999999998,26.9,4.5,6.6,1.1,0.4
2018,Jeremy Lin\linje01,29,1,25,15.9,0.597,0,-0.1,0.41700000000000004,1,0,4,0,0,18,18,0,4,0,0
2018,Shaun Livingston\livinsh01,32,71,1128.9,11.6,0.5329999999999999,1.8,-0.4,0.501,0.82,127.8,142,35.5,21.3,390.5,5.5,1.8,2,0.5,0.3
2018,Kevon Looney\looneke01,21,66,910.8000000000001,14.8,0.588,2.8,0.7,0.58,0.545,217.79999999999998,39.6,33,52.800000000000004,264,4,3.3,0.6,0.5,0.8
2018,Brook Lopez\lopezbr01,29,74,1731.6,16.4,0.557,3.8,1.1,0.465,0.703,296,125.8,29.6,96.2,962,13,4,1.7,0.4,1.3
2018,Robin Lopez\lopezro01,29,64,1689.6,14.7,0.552,1.9,0,0.53,0.7559999999999999,288,121.6,12.8,51.2,755.2,11.8,4.5,1.9,0.2,0.8
2018,Kevin Love\loveke01,29,59,1652,22.4,0.614,6.4,1.4,0.45799999999999996,0.88,548.7,100.3,41.3,23.6,1038.4,17.6,9.3,1.7,0.7,0.4
2018,Kyle Lowry\lowryky01,31,78,2511.6000000000004,19.5,0.598,10.2,5,0.42700000000000005,0.8540000000000001,436.79999999999995,538.2,85.80000000000001,15.600000000000001,1263.6,16.2,5.6,6.9,1.1,0.2
2018,Timothe Luwawu-Cabarrot\luwawti01,22,52,806,7,0.511,0.8,-0.5,0.375,0.7929999999999999,72.8,52,10.4,5.2,301.59999999999997,5.8,1.4,1,0.2,0.1
2018,Tyler Lydon\lydonty01,21,1,2,0,,0,0,,,0,0,0,0,0,0,0,0,0,0
2018,Trey Lyles\lylestr01,22,73,1394.3000000000002,17.9,0.59,3.9,0.4,0.491,0.6970000000000001,350.4,87.6,29.200000000000003,36.5,722.7,9.9,4.8,1.2,0.4,0.5
2018,Shelvin Mack\macksh01,27,69,1366.2,13.3,0.518,2,-0.1,0.43,0.711,165.6,269.09999999999997,55.2,6.9,476.1,6.9,2.4,3.9,0.8,0.1
2018,Josh Magette\magetjo01,28,18,216,11.9,0.46399999999999997,0.4,-0.2,0.326,1,19.8,57.6,7.2,1.8,46.800000000000004,2.6,1.1,3.2,0.4,0.1
2018,Ian Mahinmi\mahinia01,31,77,1147.3,12.2,0.601,2.2,0.4,0.556,0.703,315.7,53.9,38.5,38.5,369.59999999999997,4.8,4.1,0.7,0.5,0.5
2018,Thon Maker\makerth01,20,74,1235.8,10.2,0.499,1.5,-0.2,0.41100000000000003,0.6990000000000001,222,44.4,37,51.8,355.2,4.8,3,0.6,0.5,0.7
2018,Boban Marjanovic\marjabo01,29,39,335.4,26,0.616,1.5,0.1,0.534,0.794,144.3,23.4,11.7,11.7,234,6,3.7,0.6,0.3,0.3
2018,Boban Marjanovic\marjabo01,29,19,171,21.6,0.597,0.5,0,0.519,0.8,57,13.299999999999999,3.8000000000000003,5.7,117.8,6.2,3,0.7,0.2,0.3
2018,Boban Marjanovic\marjabo01,29,20,166,30.6,0.637,1,0.1,0.551,0.7879999999999999,88,8,6,6,118,5.9,4.4,0.4,0.3,0.3
2018,Lauri Markkanen\markkla01,20,68,2019.6,15.6,0.552,3.3,0.1,0.434,0.843,510,81.6,40.8,40.8,1033.6,15.2,7.5,1.2,0.6,0.6
2018,Jarell Martin\martija01,23,73,1664.4,10.5,0.516,1.3,-0.4,0.446,0.767,321.20000000000005,73,36.5,51.099999999999994,562.1,7.7,4.4,1,0.5,0.7
2018,Frank Mason\masonfr01,23,52,982.8,13,0.48,0.5,-0.4,0.379,0.8170000000000001,130,145.6,36.4,10.4,410.8,7.9,2.5,2.8,0.7,0.2
2018,Mangok Mathiang\mathima01,25,4,20,18,0.5379999999999999,0.1,0,0.5710000000000001,0,10,0,1.2,0,8,2,2.5,0,0.3,0
2018,Wesley Matthews\matthwe02,31,63,2129.3999999999996,11.4,0.541,2.6,1.1,0.406,0.8220000000000001,195.3,170.10000000000002,75.6,18.9,800.0999999999999,12.7,3.1,2.7,1.2,0.3
2018,Luc Mbah a Moute\mbahalu01,31,61,1561.6000000000001,10.2,0.595,2.8,0.8,0.48100000000000004,0.684,183,54.9,73.2,24.400000000000002,457.5,7.5,3,0.9,1.2,0.4
2018,James Michael McAdoo\mcadoja01,25,3,18,7.4,0.508,0,0,0.28600000000000003,1,2.0999999999999996,0,0,0.8999999999999999,8.100000000000001,2.7,0.7,0,0,0.3
2018,Patrick McCaw\mccawpa01,22,57,963.3,7.4,0.47700000000000004,0.6,-0.3,0.409,0.765,79.8,79.8,45.6,11.4,228,4,1.4,1.4,0.8,0.2
2018,CJ McCollum\mccolcj01,26,81,2924.1,17,0.536,6.6,1.8,0.44299999999999995,0.836,324,275.4,81,32.4,1733.3999999999999,21.4,4,3.4,1,0.4
2018,T.J. McConnell\mccontj01,25,76,1702.3999999999999,12.5,0.545,3.8,0.5,0.499,0.795,228,304,91.2,15.200000000000001,478.8,6.3,3,4,1.2,0.2
2018,Erik McCree\mccreer01,24,4,8,-8.9,0,-0.1,0,0,,1.2,0,1.2,0,0,0,0.3,0,0.3,0
2018,Chris McCullough\mcculch01,22,19,89.3,15.8,0.478,0.2,-0.1,0.429,0.643,24.7,3.8000000000000003,0,5.7,45.6,2.4,1.3,0.2,0,0.3
2018,Doug McDermott\mcderdo01,26,81,1765.8,10.4,0.579,2.3,-0.2,0.467,0.79,202.5,81,16.2,16.2,631.8,7.8,2.5,1,0.2,0.2
2018,Doug McDermott\mcderdo01,26,55,1171.5,9.9,0.562,1.3,-0.1,0.46,0.755,132,49.5,11,11,396,7.2,2.4,0.9,0.2,0.2
2018,Doug McDermott\mcderdo01,26,26,595.4,11.5,0.611,1,0,0.478,0.857,65,28.6,7.8,5.2,234,9,2.5,1.1,0.3,0.2
2018,JaVale McGee\mcgeeja01,30,65,617.5,22.3,0.6409999999999999,2.7,0.7,0.621,0.731,169,32.5,19.5,58.5,312,4.8,2.6,0.5,0.3,0.9
2018,Rodney McGruder\mcgruro01,26,18,298.8,12,0.595,0.8,0.1,0.493,0.5,32.4,16.2,7.2,3.6,91.8,5.1,1.8,0.9,0.4,0.2
2018,Trey McKinney-Jones\mckintr01,27,1,1,0,,0,0,,,0,0,0,0,0,0,0,0,0,0
2018,Alfonzo McKinnie\mckinal01,25,14,53.199999999999996,10.1,0.643,0.1,0,0.5329999999999999,0.667,7,1.4000000000000001,1.4000000000000001,1.4000000000000001,21,1.5,0.5,0.1,0.1,0.1
2018,Ben McLemore\mclembe01,24,56,1092,9.7,0.526,0.5,-0.4,0.42100000000000004,0.828,140,50.4,39.199999999999996,16.8,420,7.5,2.5,0.9,0.7,0.3
2018,Josh McRoberts\mcrobjo01,30,2,6,-12.5,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
2018,Jodie Meeks\meeksjo01,30,77,1116.5,12.4,0.5479999999999999,2,-0.2,0.39899999999999997,0.863,123.2,69.3,30.8,7.7,485.09999999999997,6.3,1.6,0.9,0.4,0.1
2018,Salah Mejri\mejrisa01,31,61,732,17.8,0.644,2.7,0.9,0.642,0.5760000000000001,244,36.6,24.400000000000002,67.10000000000001,213.5,3.5,4,0.6,0.4,1.1
2018,Jordan Mickey\mickejo01,23,23,282.90000000000003,10.6,0.515,0.3,-0.2,0.47600000000000003,0.684,82.8,9.200000000000001,6.8999999999999995,9.200000000000001,92,4,3.6,0.4,0.3,0.4
2018,Khris Middleton\middlkh01,26,82,2984.7999999999997,17.4,0.5770000000000001,6.9,1.8,0.466,0.884,426.40000000000003,328,123,24.599999999999998,1648.2,20.1,5.2,4,1.5,0.3
2018,C.J. Miles\milescj01,30,70,1337,13,0.545,2.9,0.5,0.379,0.835,154,56,35,21,700,10,2.2,0.8,0.5,0.3
2018,Darius Miller\milleda01,27,82,1943.3999999999999,9.3,0.617,3,0.5,0.444,0.866,164,114.8,24.599999999999998,16.400000000000002,639.6,7.8,2,1.4,0.3,0.2
2018,Malcolm Miller\millema01,24,15,126,8.9,0.638,0.2,0,0.46399999999999997,1,15,3,1.5,1.5,37.5,2.5,1,0.2,0.1,0.1
2018,Patty Mills\millspa02,29,82,2107.4,11.8,0.5579999999999999,4.1,0.9,0.41100000000000003,0.89,155.79999999999998,229.6,57.4,8.200000000000001,820,10,1.9,2.8,0.7,0.1
2018,Paul Millsap\millspa01,32,38,1143.8,17,0.5489999999999999,2.5,0.8,0.46399999999999997,0.696,243.20000000000002,102.60000000000001,38,45.6,554.8,14.6,6.4,2.7,1,1.2
2018,Nikola Mirotic\mirotni01,26,55,1496,18.7,0.5770000000000001,4,1,0.447,0.818,407,82.5,44,38.5,858,15.6,7.4,1.5,0.8,0.7
2018,Nikola Mirotic\mirotni01,26,25,622.5,22,0.624,2,0.6,0.474,0.823,160,40,15,12.5,420,16.8,6.4,1.6,0.6,0.5
2018,Nikola Mirotic\mirotni01,26,30,873,16.3,0.539,1.9,0.4,0.42700000000000005,0.81,245.99999999999997,42,30,27,438,14.6,8.2,1.4,1,0.9
2018,Donovan Mitchell\mitchdo01,21,79,2638.6,16.7,0.541,5.2,2.1,0.43700000000000006,0.805,292.3,292.3,118.5,23.7,1619.5,20.5,3.7,3.7,1.5,0.3
2018,Naz Mitrou-Long\mitrona01,24,1,1,133.8,1.5,0.1,0,1,,0,0,0,0,3,3,0,0,0,0
2018,Malik Monk\monkma01,19,63,856.8,10.3,0.47700000000000004,0,-0.5,0.36,0.8420000000000001,63,88.19999999999999,18.9,6.300000000000001,422.1,6.7,1,1.4,0.3,0.1
2018,Greg Monroe\monrogr01,27,51,1040.3999999999999,21.2,0.598,3.4,1.2,0.565,0.7390000000000001,351.90000000000003,112.2,45.9,25.5,525.3000000000001,10.3,6.9,2.2,0.9,0.5
2018,Greg Monroe\monrogr01,27,5,79,11.1,0.489,0,-0.2,0.485,0.5,25,5,0,0,34,6.8,5,1,0,0
2018,Greg Monroe\monrogr01,27,20,466,21,0.642,1.4,0.5,0.626,0.674,160,50,16,6,226,11.3,8,2.5,0.8,0.3
2018,Greg Monroe\monrogr01,27,26,496.6,23,0.58,2,0.8,0.53,0.797,163.79999999999998,59.8,28.6,18.2,265.2,10.2,6.3,2.3,1.1,0.7
2018,Luis Montero\montelu01,24,2,8,-15.5,0,-0.1,0,0,,2,0,0,0,0,0,1,0,0,0
2018,Ben Moore\moorebe01,22,2,9,-2.3,,0,0,,,1,1,0,0,0,0,0.5,0.5,0,0
2018,E'Twaun Moore\mooreet01,28,82,2583,12.1,0.593,4.4,1.2,0.508,0.706,237.79999999999998,188.6,82,8.200000000000001,1025,12.5,2.9,2.3,1,0.1
2018,Eric Moreland\moreler01,26,67,804,13.9,0.531,2.3,0.9,0.541,0.379,274.7,80.39999999999999,33.5,53.6,140.70000000000002,2.1,4.1,1.2,0.5,0.8
2018,Jaylen Morris\morrija01,22,6,97.80000000000001,6.5,0.43799999999999994,-0.1,-0.1,0.406,,16.200000000000003,7.199999999999999,1.7999999999999998,1.2000000000000002,28.200000000000003,4.7,2.7,1.2,0.3,0.2
2018,Marcus Morris\morrima03,28,54,1447.2,14.5,0.541,3.2,0.1,0.429,0.805,291.6,70.2,32.4,10.8,734.4,13.6,5.4,1.3,0.6,0.2
2018,Markieff Morris\morrima02,28,73,1971,13.2,0.5660000000000001,3.3,0.7,0.48,0.82,408.79999999999995,138.7,58.400000000000006,36.5,839.5,11.5,5.6,1.9,0.8,0.5
2018,Monte Morris\morrimo01,22,3,24.900000000000002,27.1,0.727,0.2,0,0.667,1,2.0999999999999996,6.8999999999999995,3,0,9.899999999999999,3.3,0.7,2.3,1,0
2018,Johnathan Motley\motlejo01,22,11,176,17.2,0.55,0.3,-0.1,0.5329999999999999,0.536,49.5,6.6,3.3,2.2,95.69999999999999,8.7,4.5,0.6,0.3,0.2
2018,Timofey Mozgov\mozgoti01,31,31,359.59999999999997,12.3,0.617,0.4,-0.2,0.5589999999999999,0.767,99.2,12.4,6.2,12.4,130.20000000000002,4.2,3.2,0.4,0.2,0.4
2018,Emmanuel Mudiay\mudiaem01,21,64,1248,11.5,0.474,0,-0.9,0.38799999999999996,0.76,153.6,204.8,38.4,12.8,550.4,8.6,2.4,3.2,0.6,0.2
2018,Emmanuel Mudiay\mudiaem01,21,42,751.8,12.3,0.504,0.3,-0.6,0.401,0.8079999999999999,92.4,121.8,21,4.2,357,8.5,2.2,2.9,0.5,0.1
2018,Emmanuel Mudiay\mudiaem01,21,22,492.79999999999995,10.2,0.428,-0.3,-0.3,0.368,0.6859999999999999,57.2,85.8,19.8,6.6,193.60000000000002,8.8,2.6,3.9,0.9,0.3
2018,Shabazz Muhammad\muhamsh01,25,43,417.09999999999997,15.4,0.51,0.7,-0.4,0.447,0.78,77.4,12.9,8.6,4.3,215,5,1.8,0.3,0.2,0.1
2018,Shabazz Muhammad\muhamsh01,25,32,300.8,9.3,0.446,0,-0.5,0.38799999999999996,0.71,44.8,6.4,6.4,3.2,121.6,3.8,1.4,0.2,0.2,0.1
2018,Shabazz Muhammad\muhamsh01,25,11,116.6,31,0.624,0.7,0.1,0.552,0.895,30.799999999999997,6.6,4.4,1.1,93.5,8.5,2.8,0.6,0.4,0.1
2018,Xavier Munford\munfoxa02,25,6,21,-2.1,0.218,-0.1,-0.1,0.16699999999999998,0.5,1.2000000000000002,4.199999999999999,1.2000000000000002,0,3,0.5,0.2,0.7,0.2,0
2018,Dejounte Murray\murrade01,21,81,1741.5,15.1,0.485,3.2,1.4,0.44299999999999995,0.7090000000000001,461.7,234.9,97.2,32.4,656.1,8.1,5.7,2.9,1.2,0.4
